>
4.2000000001	51.0540999998
4.19960000002	51.0535999999
4.19910000006	51.0530999999
4.1983999998	51.0526999998
4.19789999983	51.0526999998
4.19689999991	51.0521999998
4.19490000005	51.0505000002
4.19200000016	51.0489999998
4.18970000012	51.0477000002
4.18859999978	51.0469
4.18820000023	51.0463000002
4.18859999978	51.0453000002
4.18899999986	51.0441
4.18980000001	51.0430000002
4.19079999994	51.0413
4.19110000012	51.0405999998
4.1912999999	51.0397000002
4.19169999997	51.0389000001
4.19189999975	51.0383000002
4.19160000009	51.0379000002
4.19120000001	51.0363999997
4.19100000023	51.0358999998
4.19070000005	51.0353999998
4.19020000008	51.0348999999
4.19020000008	51.0342000001
4.19029999997	51.0334999999
4.18970000012	51.0328000001
4.18840000001	51.0320999999
4.18680000023	51.0315
4.18540000023	51.0311999998
4.18429999989	51.0311999998
4.18310000018	51.0315999999
4.18239999992	51.0316999998
4.18159999977	51.0316999998
4.18059999984	51.0315999999
4.17959999992	51.0314000001
4.1782999998	51.0313000002
4.17739999976	51.0314000001
4.17670000002	51.0315999999
4.17599999976	51.032
4.17409999979	51.0329
4.17150000009	51.0342000001
4.1700000002	51.0349999997
4.16920000005	51.0357
4.1683999999	51.0362999999
4.16799999982	51.0362999999
4.16749999986	51.0365000002
4.16709999978	51.0374000002
4.16609999986	51.0385
4.16540000012	51.0386999998
4.16459999997	51.0389000001
4.16400000011	51.0388000002
4.16310000008	51.0385999999
4.16289999978	51.0385999999
4.16360000004	51.0390999999
4.16400000011	51.0391999998
4.1641	51.0397000002
4.16379999982	51.0400999998
4.16300000019	51.0413999999
4.16179999996	51.0430000002
4.16070000015	51.0450000001
4.15980000011	51.0459000001
4.15899999996	51.0468000001
4.15840000011	51.0474
4.15769999984	51.0488
4.15719999988	51.0492000001
4.15650000014	51.0496000001
4.1553999998	51.0497
4.15429999999	51.0497
4.15190000006	51.0493999998
4.15109999991	51.0493999998
4.15059999994	51.0495000003
4.15019999987	51.0497999999
4.15029999976	51.0501000001
4.14979999979	51.0507
4.14960000002	51.0510000001
4.1496999999	51.0512999998
4.1499000002	51.0516
4.15100000002	51.0525
4.15149999998	51.0526999998
4.15240000002	51.0529000001
4.15429999999	51.0531999998
4.1553999998	51.0534000001
4.15600000018	51.0539
4.15619999995	51.0544999999
4.15600000018	51.0550999997
4.15579999988	51.0554999998
4.15550000021	51.0558999999
4.15449999976	51.0566000002
4.15389999991	51.0568999998
4.15330000006	51.0570000002
4.15209999983	51.0568999998
4.15100000002	51.0568999998
4.14960000002	51.0567
4.14800000024	51.0561000002
4.14680000001	51.0558999999
4.14589999997	51.0557000001
4.14530000012	51.0554999998
4.14469999975	51.0554999998
4.14419999978	51.0556000002
4.14340000015	51.0558
4.14169999996	51.0563
4.13899999985	51.0570000002
4.13799999992	51.0572
4.13659999992	51.0577999999
4.13540000022	51.0580000002
4.13490000025	51.0580000002
4.13450000018	51.0578999997
4.1338999998	51.0575000002
4.13339999984	51.0563999999
4.13329999995	51.0550999997
4.13339999984	51.0539999999
4.13289999988	51.0525999999
4.13210000025	51.0514000002
4.13080000013	51.0501000001
4.12930000024	51.0488
4.12800000013	51.0475999998
4.12779999983	51.0465999998
4.12810000002	51.0455999999
4.12850000009	51.0447999998
4.12879999976	51.0440000001
4.12859999998	51.0436000001
4.1281999999	51.0430000002
4.12719999998	51.0425000002
4.12599999975	51.0416000002
4.12510000024	51.0408000001
4.1239999999	51.0399999999
4.12250000001	51.0394999999
4.12000000019	51.0388000002
4.11670000022	51.0381999998
4.11640000003	51.0379000002
4.11620000026	51.0376
4.11580000018	51.0377999997
4.11490000014	51.0376
4.11189999984	51.0370000001
4.11110000021	51.0370000001
4.11030000006	51.0367999998
4.1095999998	51.0365000002
4.10920000025	51.0361000001
4.10869999976	51.0355000002
4.10800000002	51.0351000002
4.10719999987	51.0348
4.10600000017	51.0338999999
4.1052999999	51.0337000002
4.10479999994	51.0335999997
4.10449999975	51.0335999997
4.1041000002	51.0334999999
4.10240000001	51.0334999999
4.10149999997	51.0337000002
4.10029999975	51.0341000002
4.09889999974	51.0348999999
4.09710000019	51.0366999999
4.09620000015	51.0377999997
4.09589999996	51.0383000002
4.09549999989	51.0389000001
4.09480000015	51.0405999998
4.09419999977	51.0413
4.09359999992	51.0421000002
4.09240000022	51.0427999999
4.09070000003	51.0436999999
4.08939999991	51.0441999999
4.08880000006	51.0442999998
4.08859999976	51.0446
4.08839999999	51.0450000001
4.08870000018	51.0459000001
4.08889999995	51.0464000001
4.08870000018	51.0469
4.08780000014	51.0481000003
4.08709999987	51.0483
4.08600000006	51.0484999998
4.08460000006	51.0486000002
4.08320000005	51.0486000002
4.08070000024	51.0491000002
4.0795999999	51.0493999998
4.07790000023	51.0493999998
4.07679999989	51.0496000001
4.07489999993	51.0497
4.07409999978	51.0497999999
4.07290000007	51.0498999998
4.07219999981	51.0497999999
4.07150000007	51.0496000001
4.07060000003	51.0491000002
4.06969999999	51.0484999998
4.06929999992	51.0483
4.0682000001	51.0483999999
4.06730000006	51.0486000002
4.0640000001	51.0496000001
4.06260000009	51.0496000001
4.06179999994	51.0493999998
4.0597000002	51.0488
4.05790000012	51.0483999999
4.05600000016	51.0479999998
4.05489999982	51.0474999999
4.05399999978	51.0469
4.05339999993	51.0461999998
4.05080000022	51.0446999999
4.04900000015	51.0432999999
4.04760000014	51.0419999998
4.04639999992	51.0404999999
4.0453000001	51.0383000002
4.04449999995	51.0372999998
4.04210000002	51.0360000002
4.04100000021	51.0352999999
4.04070000002	51.0349999997
4.04029999994	51.0343999999
4.04029999994	51.0338999999
4.04100000021	51.0311999998
4.04100000021	51.0297999998
4.04070000002	51.0288999998
4.04060000013	51.0281000001
4.04079999991	51.0271000002
4.04129999987	51.0257000002
4.04190000025	51.0235000001
4.04190000025	51.0217999999
4.04150000017	51.0206000002
4.04079999991	51.0193000001
4.03889999994	51.0179999999
4.03690000009	51.017
4.03450000016	51.0161999999
4.03299999975	51.0154000002
4.03220000012	51.0147999999
4.03040000004	51.0137
4.02850000007	51.0128
4.02639999981	51.0122000002
4.02389999999	51.0109
4.02019999995	51.0085000001
4.01870000006	51.0073999998
4.0164999999	51.0063999998
4.01459999994	51.0058
4.0125000002	51.0053
4.01009999974	51.0049
4.00690000019	51.0045999998
4.00429999996	51.0044999999
4.00249999988	51.0044
4.00030000025	51.0039999999
3.9978999998	51.0035999998
3.9964999998	51.0033000002
3.99319999983	51.0033000002
3.9907999999	51.0034000001
3.98859999975	51.0034000001
3.98680000019	51.0031999998
3.98500000011	51.0033000002
3.98310000015	51.0037000003
3.98130000007	51.0040999998
3.97819999988	51.0058999999
3.97679999988	51.0066000001
3.97460000025	51.0076000001
3.97309999983	51.0084000002
3.97200000002	51.0092999997
3.97150000005	51.0101999998
3.97159999994	51.0114999999
3.97219999979	51.0128
3.97290000006	51.0146000001
3.97309999983	51.0154000002
3.97309999983	51.0162999998
3.9723000002	51.0175999999
3.97159999994	51.0183000001
3.97040000024	51.0189
3.96849999975	51.0196000002
3.96689999997	51.0203999999
3.96569999974	51.0207999999
3.96450000004	51.0210000002
3.9636	51.0208999998
3.96269999996	51.0204999998
3.96200000022	51.0198
3.96170000004	51.0184999999
3.96170000004	51.0173000002
3.96160000015	51.0156
3.96089999989	51.0140000002
3.96039999992	51.0132000001
3.95880000014	51.0119
3.95799999999	51.0110999998
3.95750000003	51.0106999997
3.95690000018	51.01
3.95590000025	51.0085000001
3.95500000021	51.0080000001
3.9537000001	51.0075000002
3.95190000002	51.0071000001
3.95099999998	51.0067999999
3.95040000013	51.0065000003
3.95000000005	51.0061000002
3.94959999998	51.0056000002
3.94850000016	51.0049999998
3.94739999983	51.0047000002
3.9463999999	51.0047000002
3.94549999986	51.0049999998
3.94250000008	51.0063
3.93989999985	51.0076000001
3.93799999988	51.0086999999
3.93630000022	51.0095999999
3.93369999999	51.0114999999
3.93310000014	51.0119
3.93260000017	51.0122000002
3.93109999976	51.0129999998
3.92949999998	51.0137
3.92890000013	51.0141000001
3.92719999994	51.0151
3.92529999998	51.0161
3.9237000002	51.0165999999
3.92119999986	51.0168000002
3.91929999989	51.0168000002
3.91689999996	51.0165999999
3.91409999996	51.0161999999
3.91110000018	51.0154000002
3.9090999998	51.0147
